sugar_to_flour_ratio,sugar_index,bake_temp,chill_time,calories,density,pH,grams_baking_soda,bake_time,quality,butter_type,weight,crunch_factor,aesthetic_appeal,raisins,nuts,chocolate,oats,peanut_butter
0.36,1.9,640,53.0,77.0,0.99604,8.47,0.87,11.0,7,0,17.2,1.73,3,0,0,1,0,0
0.4,2.3,370,18.0,102.0,0.9923,8.49,0.42,11.4,9,1,13.6,1.1,3,0,0,1,1,0
0.28,9.4,560,29.0,183.0,0.99594,8.17,0.43,9.4,7,1,13.8,1.25,3,0,1,1,0,0
0.23,3.4,780,14.0,104.0,0.9976,8.28,0.62,9.4,5,0,16.4,1.31,3,1,1,0,0,0
0.42,1.8,310,30.0,93.0,0.9917,8.09,0.39,11.4,7,1,16.4,1.58,3,0,0,1,0,0
0.13,1.3,370,45.0,156.0,0.99184,8.26,0.38,10.7,7,1,11.0,1.14,3,1,0,0,0,0
0.34,7.7,440,63.0,212.0,0.99526,8.22,0.48,9.7,8,1,13.2,1.34,3,1,0,0,0,0
0.26,8.15,350,14.0,88.0,0.99031,8.06,0.27,13.0,9,1,12.2,1.23,3,1,0,0,0,0
0.29,8.9,500,24.0,90.0,0.99556,8.29,0.46,9.8,8,1,14.0,1.99,3,0,0,1,0,0
0.32,2.2,810,32.0,79.0,0.9964,8.3,0.72,11.0,6,0,16.8,1.95,3,1,0,0,0,0
0.16,4.2,290,37.0,100.0,0.9905,8.3,0.36,11.8,10,1,10.6,1.52,3,1,0,0,0,0
0.45,10.4,600,22.0,184.0,0.99711,8.31,0.56,9.8,8,1,12.4,1.1,3,1,0,0,0,0
0.3,1.9,250,14.0,153.0,0.9928,8.29,0.62,10.5,8,1,13.2,1.17,3,0,0,1,0,0
0.28,7.5,400,70.0,230.0,0.99558,8.14,0.55,9.8,8,1,16.2,1.27,3,1,0,0,0,0
0.26,4.5,530,17.0,126.0,0.9943,8.24,0.46,9.1,7,1,12.0,1.72,3,1,1,0,0,0
0.15,4.6,440,25.0,78.0,0.9931,8.11,0.38,10.2,8,1,13.2,1.97,3,1,0,0,0,0
0.28,2.5,280,22.0,98.0,0.99072,8.16,0.37,11.1,9,1,12.2,1.52,3,0,0,1,1,0
0.39,1.5,530,26.0,106.0,0.99166,8.18,0.47,11.1,8,1,14.4,1.85,3,0,0,1,0,0
0.31,12.4,590,52.0,181.0,0.9984,8.51,0.47,9.8,8,1,13.2,1.85,3,0,0,1,0,0
0.31,1.1,410,49.0,123.0,0.9914,7.99,0.45,11.1,8,1,16.2,1.88,3,1,0,0,0,0
0.36,11.0,520,53.0,247.0,0.9984,8.44,0.55,9.3,8,1,13.0,1.02,3,1,0,0,0,0
0.36,1.5,330,14.0,122.0,0.9941,8.2,0.39,10.3,6,1,16.0,1.54,3,0,0,1,1,0
0.21,2.4,860,24.0,69.0,0.99556,8.4,0.53,10.1,6,0,14.0,1.44,3,1,0,0,0,0
0.3,0.8,430,33.0,144.0,0.9936,8.42,0.39,9.1,8,1,13.0,1.28,3,0,0,1,1,0
0.42,15.1,330,28.0,124.0,0.99684,7.87,0.47,9.5,7,1,12.2,1.77,3,0,0,1,1,0
0.32,1.6,290,41.0,102.0,0.98916,8.41,0.55,12.7,9,1,11.8,1.77,3,1,0,0,0,0
0.33,3.95,470,16.0,81.0,0.98988,8.23,0.53,13.4,9,1,13.6,1.1,3,0,1,1,0,0
0.31,2.7,270,11.0,100.0,0.98964,8.46,0.4,13.2,9,1,11.2,1.12,3,0,0,1,1,0
0.3,3.4,790,7.0,34.0,0.99788,8.36,0.61,10.5,5,0,16.6,1.81,3,0,1,1,0,0
0.17,1.8,820,27.0,51.0,0.99634,8.49,0.64,10.4,5,0,14.2,1.12,3,0,1,1,0,0
0.41,5.0,430,50.0,188.0,0.99318,8.23,0.64,10.8,8,1,12.4,1.38,3,0,0,1,0,0
0.21,9.5,700,33.0,172.0,0.9971,8.0,0.55,9.1,8,1,14.4,1.39,3,0,1,1,1,0
0.49,14.0,340,37.0,156.0,0.9958,8.14,0.38,11.8,9,1,15.2,1.62,3,1,1,0,0,0
0.24,2.0,670,28.0,48.0,0.99576,8.43,0.54,10.0,4,0,14.6,1.09,3,1,0,0,0,0
0.61,12.0,460,64.0,179.0,0.9982,8.07,0.46,8.9,7,1,15.4,1.9,3,0,0,1,0,0
0.34,2.1,490,12.0,136.0,0.9922,8.25,0.46,11.6,9,1,14.0,1.14,3,0,0,1,0,0
0.33,9.7,360,46.0,172.0,0.9966,8.08,0.4,10.2,7,1,17.6,1.17,3,1,0,0,0,0
0.22,4.0,380,17.0,98.0,0.99018,8.25,0.53,13.0,9,1,13.2,1.5,3,1,0,0,0,0
0.27,5.2,600,14.0,169.0,0.99252,8.27,0.57,11.6,8,1,13.6,1.74,3,1,0,0,0,0
0.33,2.5,680,34.0,102.0,0.99414,8.27,0.78,12.8,6,0,14.4,1.05,3,0,1,1,1,0
0.58,3.0,1030,28.0,99.0,1.0008,8.16,1.0,11.5,6,0,24.8,1.79,3,0,1,1,0,0
0.4,2.6,730,10.0,26.0,0.9984,8.34,0.75,10.2,6,0,18.6,1.24,3,1,0,0,0,0
0.7,13.1,420,29.0,197.0,0.998,8.06,0.64,9.7,7,1,16.8,1.67,3,0,1,1,0,0
0.28,3.0,540,33.0,99.0,0.9924,8.16,0.4,10.8,8,1,13.8,1.75,3,0,0,1,1,0
0.56,8.2,440,37.0,181.0,0.998,7.87,0.68,9.5,8,1,21.4,1.0,3,0,0,1,0,0
0.42,1.1,430,63.0,146.0,0.99066,8.13,0.72,11.2,9,1,12.6,1.77,3,0,0,1,1,0
0.07,1.5,330,55.0,144.0,0.99208,8.16,0.42,10.0,7,1,13.2,1.46,3,1,0,0,0,0
0.3,10.0,460,49.0,212.0,0.9962,8.74,0.55,11.9,8,1,12.6,1.68,3,1,0,0,0,0
0.3,1.3,360,7.0,49.0,0.99242,7.99,0.73,10.3,7,1,16.2,1.09,3,0,0,1,0,0
0.41,1.1,480,35.0,150.0,0.99168,8.09,0.47,11.2,7,1,16.0,1.81,3,0,0,1,0,0
0.25,1.2,330,36.0,111.0,0.98918,8.16,0.37,12.4,8,1,13.2,1.96,3,0,0,1,0,0
0.28,1.9,770,11.0,40.0,0.9978,8.39,0.61,10.0,6,0,16.6,1.31,3,1,1,0,0,0
0.0,4.3,930,51.0,77.5,0.99558,8.2,0.45,9.5,5,0,13.2,1.15,3,0,1,1,1,0
0.26,3.6,370,18.0,115.0,0.9904,8.42,0.5,12.6,8,1,11.2,1.66,3,0,0,1,0,0
0.34,4.0,310,40.0,99.0,0.9896,8.39,0.39,12.8,9,1,11.6,1.26,3,0,0,1,0,0
0.27,1.9,480,40.0,170.0,0.9938,8.64,0.54,10.0,9,1,12.0,1.52,3,0,0,1,0,0
0.28,0.9,230,49.0,87.0,0.99062,7.92,0.36,11.1,8,1,16.2,1.59,3,0,0,1,0,0
0.49,9.3,380,52.0,163.0,0.9952,8.02,0.33,10.6,8,1,16.4,1.54,3,0,0,1,0,0
0.49,13.3,450,53.0,243.0,0.9982,8.14,0.48,8.5,8,1,12.8,1.07,3,1,0,0,0,0
0.29,2.3,860,5.0,14.0,0.99502,8.32,0.62,11.5,6,0,15.2,1.82,3,1,1,0,0,0
0.28,2.2,400,24.0,125.0,0.9917,8.19,0.48,10.5,8,1,12.4,1.63,3,0,0,1,0,0
0.36,5.1,310,46.0,145.0,0.9897,8.14,0.31,12.4,9,1,10.4,1.63,3,1,0,0,0,0
0.33,1.0,310,33.0,93.0,0.99094,8.06,0.68,11.2,8,1,15.2,1.68,3,0,0,1,1,0
0.32,7.1,440,17.0,117.0,0.9962,8.32,0.41,10.4,6,1,14.8,1.04,3,0,1,1,0,0
0.24,3.4,760,16.0,112.0,0.9976,8.27,0.61,9.4,5,0,16.6,1.11,3,1,1,0,0,0
0.34,7.5,360,39.0,124.0,0.99123,7.99,0.32,12.4,10,1,13.4,1.9,3,1,0,0,0,0
0.29,11.9,520,51.0,149.0,0.99544,8.02,0.58,10.4,8,1,13.6,1.34,3,0,0,1,0,0
0.49,1.3,310,8.0,97.0,0.9918,8.06,0.62,11.1,7,1,15.0,1.56,3,0,0,1,0,0
0.27,11.0,420,45.0,148.0,0.99786,8.14,0.46,8.7,7,1,12.8,1.25,3,0,0,1,0,0
0.29,1.1,460,34.0,84.0,0.9902,8.04,0.39,11.45,8,1,15.0,1.59,3,0,0,1,0,0
0.1,1.5,660,27.0,55.0,0.99655,8.39,0.51,9.3,5,0,15.2,1.21,3,0,1,1,1,0
0.3,2.4,380,30.0,83.0,0.98867,8.09,0.36,12.8,9,1,13.4,1.88,3,1,0,0,0,0
0.3,9.6,570,50.0,185.0,0.9978,8.39,0.38,9.6,8,1,13.8,1.95,3,0,0,1,1,0
0.23,7.3,690,31.0,157.0,0.9962,8.25,0.53,9.1,7,1,12.8,1.17,3,0,0,1,0,0
0.3,1.6,450,36.0,139.0,0.99534,8.11,0.49,9.3,7,1,18.8,1.92,3,0,0,1,0,0
0.25,12.0,570,48.0,224.0,0.9981,8.23,0.41,9.0,8,1,11.8,1.76,3,0,0,1,0,0
0.39,2.1,360,30.0,124.0,0.9908,8.28,0.43,12.2,10,1,14.2,1.04,3,0,0,1,0,0
0.49,15.55,580,50.0,134.0,0.9998,8.42,0.36,9.1,9,1,14.6,1.36,3,0,0,1,1,0
0.42,1.2,450,24.0,126.0,0.99234,8.09,0.87,10.9,8,1,13.6,1.84,3,0,0,1,0,0
0.43,10.9,450,53.0,154.0,0.99752,8.52,0.77,10.4,8,1,13.2,1.63,3,0,0,1,1,0
0.09,1.6,190,18.0,68.0,0.9906,8.33,0.51,11.4,9,1,11.0,1.55,3,0,1,1,0,0
0.28,12.8,380,29.0,132.0,0.99426,8.31,0.57,11.8,9,1,11.8,1.39,3,0,0,1,0,0
0.34,5.7,350,32.0,83.0,0.9928,8.19,0.46,11.5,8,1,14.0,1.15,3,0,0,1,0,0
0.61,11.8,410,66.0,188.0,0.99794,8.0,0.54,9.3,7,1,15.4,1.73,3,1,0,0,0,0
0.4,9.85,550,41.0,103.0,0.99532,7.98,0.56,10.5,8,1,13.6,1.34,3,0,0,1,1,0
0.56,15.4,530,32.0,141.0,0.9981,8.11,0.49,9.3,7,1,13.2,1.02,3,0,0,1,0,0
0.0,2.5,1050,22.0,37.0,0.9966,8.46,0.57,10.6,6,0,13.8,1.36,3,0,1,1,1,0
0.49,11.4,350,57.0,137.0,0.99732,8.08,0.54,8.9,8,1,13.2,1.87,3,0,0,1,0,0
0.3,2.1,470,17.0,138.0,0.995,8.22,0.71,10.8,6,1,16.4,1.23,3,0,1,1,1,0
0.6,2.6,810,31.0,72.0,0.9996,8.1,0.73,10.5,5,0,25.0,1.93,3,1,0,0,0,0
0.36,2.05,500,31.0,100.0,0.992,8.19,0.44,10.8,8,1,14.8,1.56,3,0,0,1,0,0
0.0,1.6,630,36.0,87.0,0.9914,8.27,0.67,10.8,8,1,12.2,1.98,3,0,1,1,0,0
0.34,5.6,460,30.0,140.0,0.99299,8.22,0.38,11.0,7,1,13.2,1.7,3,0,0,1,0,0
0.28,9.0,460,22.0,121.0,0.99468,8.1,0.55,10.8,7,1,14.8,1.14,3,0,0,1,0,0
0.36,1.8,500,16.0,84.0,0.9936,8.15,0.45,9.8,9,1,16.0,1.12,3,0,0,1,1,0
0.21,1.6,460,35.0,133.0,0.99466,8.38,0.46,10.0,8,1,14.6,1.34,3,0,0,1,0,0
0.0,1.2,410,16.0,46.0,0.99258,9.01,0.59,12.5,6,0,10.8,1.32,3,0,1,0,1,0
0.69,2.8,950,17.0,35.0,0.9994,8.1,0.61,10.8,6,0,23.8,1.0,3,1,0,0,0,0
0.34,7.4,590,36.0,174.0,0.9963,8.46,0.62,11.1,9,1,13.8,1.46,3,1,0,0,0,0
0.29,1.4,420,34.0,101.0,0.99384,8.54,0.6,10.5,9,1,14.8,1.5,3,0,0,1,1,0
0.35,16.5,400,60.0,171.0,0.999,8.16,0.59,9.1,8,1,14.2,1.64,3,0,0,1,0,0
0.33,2.5,260,31.0,85.0,0.99014,8.13,0.5,11.3,9,1,12.0,1.23,3,0,0,1,0,0
0.2,2.4,270,27.0,117.0,0.98886,8.56,0.45,13.0,9,1,10.4,1.85,3,1,0,0,0,0
0.4,1.1,420,9.0,60.0,0.9915,7.89,0.5,10.6,7,1,15.4,1.67,3,0,0,1,0,0
0.5,4.3,460,29.0,80.0,0.9902,8.49,0.66,13.6,6,0,10.0,1.98,3,0,1,1,0,0
0.28,12.4,510,86.0,213.0,0.9962,8.16,0.51,9.9,8,1,13.0,1.1,3,1,0,0,0,0
0.27,1.6,620,17.0,140.0,0.99138,8.23,0.35,11.1,8,1,11.6,1.32,3,0,0,1,0,0
0.35,5.9,400,82.5,260.0,0.9941,8.12,0.66,10.1,7,1,12.6,1.45,3,1,0,0,0,0
0.27,11.75,300,34.0,118.0,0.9954,8.07,0.5,9.4,8,1,9.8,1.75,3,0,0,1,0,0
0.33,1.0,270,23.0,75.0,0.9908,8.3,0.39,11.4,9,1,13.0,1.51,3,0,0,1,1,0
0.62,10.8,410,70.0,189.0,0.9976,8.08,0.49,8.6,6,1,14.4,1.35,3,0,1,1,0,0
0.29,13.7,350,53.0,134.0,0.99567,8.17,0.38,10.6,8,1,12.6,1.11,3,0,0,1,0,0
0.47,2.2,740,9.0,23.0,0.99638,8.23,0.76,12.0,6,0,21.0,1.2,3,1,0,0,0,0
0.49,3.8,370,46.0,139.0,0.99116,8.04,0.38,11.6,8,1,15.4,1.23,3,0,0,1,0,0
0.18,1.5,280,20.0,111.0,0.99228,8.41,0.5,10.0,7,1,12.4,1.79,3,0,0,1,0,0
0.14,3.9,700,27.0,73.0,0.99669,8.32,0.48,9.2,5,0,12.8,1.78,3,1,1,0,0,0
0.0,2.35,710,21.0,47.0,0.99632,8.29,0.45,9.4,5,0,14.2,1.2,3,0,1,0,1,0
0.04,1.5,850,19.0,49.0,0.9958,8.35,0.78,9.5,5,0,13.8,1.29,3,1,1,0,0,0
0.49,11.7,350,40.0,131.0,0.9958,8.14,0.34,10.8,7,1,16.0,1.81,3,0,0,1,0,0
0.29,6.0,300,29.0,144.0,0.99474,8.68,0.46,10.7,8,1,12.2,1.29,3,0,0,1,1,0
0.37,14.3,630,48.0,191.0,0.9978,7.89,0.38,9.0,8,1,14.6,1.45,3,0,0,1,0,0
0.25,12.9,540,34.0,189.0,0.9979,8.25,0.43,9.0,6,1,12.2,1.34,3,0,0,1,0,0
0.2,14.9,600,37.0,162.0,0.9983,8.13,0.45,9.0,6,1,12.8,1.39,3,1,0,0,0,0
0.29,5.6,460,35.0,178.0,0.99313,8.25,0.51,10.53333333,7,1,12.4,1.77,3,0,0,1,0,0
0.0,1.7,810,3.0,12.0,0.9964,8.53,0.49,10.9,5,0,16.4,1.89,3,0,0,0,0,0
0.34,2.7,470,64.5,218.5,0.9934,8.3,0.58,9.7,8,1,13.6,1.0,3,0,0,1,0,0
0.31,11.8,390,96.0,249.0,0.9976,8.07,0.52,9.5,8,1,16.4,1.61,3,0,0,1,1,0
0.36,8.8,260,50.0,151.0,0.9927,8.07,0.25,12.7,10,1,16.0,1.44,3,0,1,1,0,0
0.37,1.5,600,18.0,75.0,0.9936,8.54,0.88,10.7,7,1,15.0,1.37,3,0,0,1,1,0
0.17,3.0,770,5.0,13.0,0.9976,8.29,0.55,10.4,5,0,18.0,1.22,3,0,1,1,1,0
0.18,15.0,400,21.0,116.0,0.99736,8.14,0.5,9.2,7,1,12.8,1.35,3,0,0,1,0,0
0.39,1.9,360,41.0,98.0,0.99,8.19,0.43,11.9,9,1,13.0,1.91,3,0,0,1,0,0
0.26,6.8,490,22.0,93.0,0.9928,8.15,0.42,11.0,8,1,12.0,1.66,3,0,0,1,0,0
0.28,15.2,460,6.0,41.0,0.99665,8.17,0.39,10.9,8,1,14.4,1.15,3,0,0,1,0,0
0.31,7.4,530,32.0,211.0,0.99587,8.31,0.59,10.4,8,1,14.2,1.74,3,0,0,1,0,0
0.49,2.9,300,28.0,122.0,0.98926,8.13,0.4,13.0,8,1,13.4,1.06,3,0,1,1,0,0
0.03,2.1,920,10.0,19.0,0.9966,8.39,0.47,9.6,5,0,14.6,1.67,3,0,0,1,0,0
0.49,7.7,450,48.0,195.0,0.9954,8.04,0.55,11.0,8,1,15.8,1.39,3,0,0,1,0,0
0.32,6.3,480,47.0,159.0,0.99282,8.21,0.6,11.0,8,1,12.4,1.68,3,0,0,1,0,0
0.32,11.3,380,69.0,192.0,0.99573,8.14,0.5,10.2,8,1,12.8,1.4,3,0,0,1,0,0
0.74,1.8,330,33.0,156.0,0.991,8.29,0.52,12.8,8,1,15.6,1.32,3,1,0,0,0,0
0.3,6.5,280,27.0,87.0,0.9936,8.4,0.42,11.4,9,1,14.0,1.53,3,1,0,0,0,0
0.29,14.4,440,54.0,177.0,0.9991,8.17,0.58,8.9,8,1,13.2,1.68,3,1,0,0,0,0
0.05,2.2,840,13.0,29.0,0.9959,8.22,0.55,9.9,6,0,15.8,1.94,3,0,0,0,0,0
0.35,16.5,400,60.0,171.0,0.999,8.16,0.59,9.1,8,1,14.2,1.69,3,0,0,1,0,0
0.35,7.7,310,36.0,135.0,0.9938,8.19,0.37,10.5,7,1,13.2,1.21,3,0,0,1,0,0
0.45,2.5,920,20.0,88.0,0.99918,8.15,0.43,9.4,5,0,20.0,1.2,3,1,0,0,0,0
0.11,1.5,790,11.0,39.0,0.9968,8.42,0.58,9.6,5,0,15.0,1.56,3,1,1,0,0,0
0.49,7.4,390,46.0,108.0,0.9934,8.03,0.33,11.9,9,1,16.8,1.47,3,0,0,1,0,0
0.3,6.8,560,26.0,105.0,0.9954,8.44,0.4,9.6,8,1,14.4,1.49,3,0,0,1,1,0
0.33,4.1,350,26.0,155.0,0.9925,8.25,0.79,12.3,10,1,13.8,1.35,3,1,0,0,0,0
0.62,10.6,360,56.0,153.0,0.9978,8.13,0.44,8.9,8,1,15.4,1.95,3,1,0,0,0,0
0.05,2.6,540,36.0,146.0,0.9948,8.43,0.5,9.2,8,1,11.8,1.92,3,1,1,0,0,0
0.38,1.5,580,10.0,29.0,0.9962,8.26,0.74,9.8,5,0,16.4,1.53,3,1,0,0,0,0
0.34,8.9,480,32.0,111.0,0.99455,8.25,0.54,11.0,9,1,13.4,1.4,3,0,0,1,0,0
0.33,1.9,350,39.0,138.0,0.991,8.17,0.44,11.7,9,1,14.8,1.84,3,0,0,1,0,0
0.38,1.2,290,31.0,132.0,0.98895,8.28,0.36,12.4,8,1,10.8,1.46,3,0,0,1,0,0
0.23,7.1,410,20.0,97.0,0.99246,8.1,0.85,11.4,8,1,13.8,1.86,3,0,0,1,0,0
0.52,2.2,710,12.0,35.0,1.0006,8.1,0.56,9.0,6,0,26.4,1.69,3,0,1,1,0,0
0.3,1.2,290,25.0,93.0,0.98742,8.31,0.4,13.6,9,1,10.8,1.38,3,1,0,0,0,0
0.24,5.6,330,23.0,120.0,0.99334,7.92,0.66,10.3,9,1,14.4,1.6,3,1,0,0,0,0
0.24,3.3,410,25.0,143.0,0.9914,8.31,0.44,11.3,8,1,12.0,1.97,3,1,0,0,0,0
0.35,5.4,480,36.0,108.0,0.9939,8.32,0.42,10.2,8,1,13.8,1.78,3,0,0,1,1,0
0.02,1.8,500,5.0,11.0,0.9962,8.48,0.52,9.5,5,0,13.6,1.42,3,0,1,1,1,0
0.3,5.4,450,26.0,105.0,0.99469,8.32,0.45,9.3,7,1,11.4,1.27,3,0,0,1,1,0
0.29,1.8,320,26.0,74.0,0.98889,7.96,0.35,13.0,10,1,14.6,1.72,3,0,1,1,0,0
0.74,12.8,450,24.0,126.0,0.9942,8.26,0.38,12.2,10,1,14.0,1.15,3,0,0,1,1,0
0.29,10.3,390,41.0,98.0,0.99564,8.19,0.38,9.8,10,1,14.0,1.07,3,0,0,1,1,0
0.35,7.7,560,45.0,191.0,0.99527,8.16,0.5,9.5,7,1,12.8,1.01,3,0,0,1,0,0
0.37,1.4,760,8.0,23.0,0.9974,8.26,0.7,9.6,6,0,16.6,1.5,3,0,0,1,0,0
0.31,1.7,350,24.0,79.0,0.99053,8.27,0.69,11.4,9,1,13.0,1.57,3,0,0,1,0,0
0.22,1.3,490,25.0,155.0,0.99296,8.74,0.43,10.0,7,1,11.2,1.55,3,0,0,1,0,0
0.37,3.4,230,19.0,87.0,0.9902,8.14,0.53,12.7,8,1,13.6,1.7,3,1,0,0,0,0
0.49,8.2,550,49.0,188.0,0.9974,8.52,0.58,9.7,8,1,14.8,1.08,3,1,0,0,0,0
0.74,5.0,380,35.0,157.0,0.9945,8.21,0.46,9.9,7,1,13.4,1.48,3,1,0,0,0,0
0.49,8.1,520,48.0,197.0,0.99558,8.19,0.48,9.5,7,1,13.4,1.51,3,0,0,1,0,0
0.41,1.0,420,14.0,59.0,0.9922,7.96,0.25,10.5,8,1,18.4,1.88,3,0,0,1,0,0
0.37,7.9,250,38.0,107.0,0.99306,7.93,0.37,11.9,8,1,16.6,1.52,3,0,0,1,1,0
0.33,10.4,310,47.0,194.0,0.99692,8.07,0.58,9.6,8,1,15.6,1.89,3,1,0,0,0,0
0.24,1.9,340,10.0,53.0,0.98815,8.32,0.5,13.5,9,1,11.2,1.13,3,0,1,1,0,0
0.4,1.6,470,5.0,133.0,0.993,8.23,0.7,11.4,8,1,13.6,1.39,3,0,0,1,0,0
0.42,12.0,670,24.0,131.0,0.99727,8.19,0.34,9.3,7,1,13.8,1.27,3,0,1,1,1,0
0.26,2.0,800,31.0,131.0,0.99622,8.21,0.52,9.9,5,0,15.6,1.92,3,0,1,1,1,0
0.37,1.2,340,5.0,57.0,0.99256,8.05,0.54,10.4,5,1,15.2,1.11,3,0,1,1,0,0
0.29,5.2,760,19.0,92.0,0.99138,7.95,0.39,12.5,8,1,16.4,1.89,3,1,0,0,0,0
0.39,1.4,340,19.0,102.0,0.99121,8.23,0.6,11.3,9,1,13.6,1.45,3,0,0,1,1,0
0.4,2.4,520,4.0,10.0,0.99356,8.33,0.7,12.8,7,0,16.4,1.28,3,0,0,1,0,0
0.34,2.0,640,12.0,25.0,0.99516,8.26,0.84,11.7,7,0,18.2,1.98,3,1,0,0,0,0
0.26,8.8,270,23.0,112.0,0.9931,7.98,0.41,11.4,8,1,14.8,1.94,3,0,0,1,0,0
0.35,2.0,460,31.0,95.0,0.98822,8.06,0.46,13.6,8,1,12.4,1.78,3,1,0,0,0,0
0.28,1.1,180,18.0,72.0,0.9926,7.97,0.35,10.4,7,1,17.6,1.47,3,0,0,1,0,0
0.33,7.6,500,53.0,189.0,0.9966,8.25,0.49,8.6,7,1,13.0,1.46,3,0,0,1,1,0
0.26,7.8,310,23.0,90.0,0.9944,8.13,0.5,10.4,7,1,15.4,1.25,3,1,0,0,0,0
0.27,2.6,330,25.0,85.0,0.99086,8.05,0.34,11.7,8,1,13.4,1.49,3,0,1,1,0,0
0.35,0.6,420,11.0,71.0,0.9926,8.08,0.38,10.6,7,1,17.4,1.63,3,0,0,1,0,0
0.43,2.3,590,15.0,31.0,0.9966,8.15,0.57,11.0,5,0,20.0,1.04,3,0,1,0,1,0
0.33,1.9,470,20.0,101.0,0.9914,8.1,0.46,11.1,8,1,13.6,1.41,3,0,0,1,0,0
0.18,10.6,450,57.0,159.0,0.99666,8.09,0.54,9.2,7,1,12.6,1.28,3,0,0,1,0,0
0.25,1.7,480,39.0,177.0,0.99212,8.28,0.57,10.56666667,7,1,13.0,1.87,3,1,1,0,0,0
0.37,7.0,570,35.0,208.0,0.9973,8.57,0.55,10.2,7,1,13.6,1.05,3,0,0,1,0,0
0.25,2.0,780,19.0,59.0,0.99612,8.3,0.48,10.2,5,0,16.0,1.57,3,1,1,0,0,0
0.22,3.3,480,41.0,161.0,0.99256,8.16,0.5,10.5,8,1,12.6,1.06,3,0,0,1,0,0
0.24,1.4,460,17.0,77.0,0.99319,8.66,0.57,10.3,8,1,12.2,1.88,3,0,0,1,1,0
0.46,0.9,360,63.0,147.0,0.99126,8.02,0.41,10.7,8,1,15.2,1.13,3,0,0,1,1,0
0.27,2.4,480,30.0,149.0,0.9936,8.1,0.51,9.2,8,1,14.4,1.82,3,0,0,1,0,0
0.09,1.4,390,53.0,141.0,0.99206,8.12,0.44,10.1,7,1,13.4,1.72,3,1,0,0,0,0
0.36,8.2,280,44.0,111.0,0.99272,8.14,0.41,12.4,8,1,14.6,1.02,3,0,0,1,1,0
0.01,2.7,340,56.0,122.0,0.9906,8.15,0.3,11.9,7,1,13.2,1.25,3,1,1,0,0,0
0.32,7.6,450,61.0,204.0,0.99543,8.1,0.55,10.1,8,1,16.0,1.53,3,0,0,1,0,0
0.28,2.2,420,33.0,93.0,0.9914,8.31,0.43,11.1,8,1,12.8,1.13,3,0,0,1,1,0
0.24,1.9,430,70.0,154.0,0.99273,8.18,0.52,10.5,7,1,13.6,1.3,3,0,0,1,0,0
0.28,6.3,340,45.0,152.0,0.9921,8.29,0.46,11.6,9,1,12.6,1.93,3,1,0,0,0,0
0.38,1.6,660,34.0,182.0,0.9968,8.23,0.38,8.5,5,1,18.2,1.2,3,1,1,0,0,0
0.26,2.3,300,11.0,103.0,0.99106,8.06,0.42,11.1,8,1,13.8,1.93,3,1,0,0,0,0
0.14,2.7,420,27.0,160.0,0.9931,8.46,0.51,10.6,9,1,11.8,1.19,3,0,1,1,0,0
0.35,5.5,540,37.0,183.0,0.99474,8.08,0.5,10.3,7,1,14.4,1.21,3,0,0,1,0,0
0.31,7.5,520,55.0,230.0,0.9949,8.19,0.46,9.8,7,1,11.6,1.33,3,1,0,0,0,0
0.33,1.2,450,71.0,162.0,0.9914,8.07,0.47,11.0,8,1,16.0,2.0,3,0,0,1,1,0
0.32,7.6,380,48.0,203.0,0.9958,8.45,0.54,9.7,9,1,13.0,1.41,3,0,0,1,0,0
0.22,5.1,370,23.0,131.0,0.9944,8.29,0.32,10.1,7,1,12.8,1.57,3,0,0,1,0,0
0.24,1.4,570,17.0,117.0,0.9928,8.16,0.35,10.5,7,1,14.4,1.04,3,1,0,0,0,0
0.29,3.1,410,37.0,144.0,0.98944,8.22,0.39,12.8,9,1,12.0,1.13,3,0,0,1,0,0
0.38,2.1,580,14.0,167.0,0.994,8.21,0.55,9.9,7,1,15.6,1.02,3,0,0,1,0,0
0.28,1.6,500,33.0,137.0,0.9929,8.31,0.56,10.5,8,1,14.8,1.48,3,1,0,0,0,0
0.74,11.9,460,54.0,168.0,0.9978,8.58,0.68,10.1,7,1,12.8,1.98,3,0,0,1,1,0
0.42,5.1,360,7.0,77.0,0.9939,8.16,0.52,11.7,7,1,16.8,1.03,3,0,0,1,1,0
0.28,1.6,520,46.0,169.0,0.9926,8.05,0.41,10.5,7,1,14.2,1.24,3,0,0,1,0,0
0.33,5.0,450,30.0,131.0,0.9942,8.32,0.44,10.9,8,1,15.0,1.62,3,1,0,0,0,0
0.21,1.0,440,13.0,98.0,0.99345,8.14,0.46,9.2,7,1,12.4,1.09,3,0,1,1,0,0
0.39,2.4,480,25.0,157.0,0.99133,8.2,0.54,11.1,9,1,13.8,1.16,3,1,0,0,0,0
0.39,6.7,360,6.0,117.0,0.9938,8.12,0.42,10.7,7,1,15.8,1.48,3,0,0,1,0,0
0.23,1.1,440,38.0,180.0,0.98924,8.28,0.34,11.9,8,1,9.6,1.23,3,0,0,1,0,0
0.03,1.8,580,4.0,8.0,0.9972,8.36,0.33,9.1,4,0,15.8,1.53,3,0,0,1,0,0
0.4,2.2,580,6.0,10.0,0.99536,8.31,0.68,11.2,7,0,16.4,1.95,3,1,0,0,0,0
0.35,2.8,380,10.0,164.0,0.9912,8.09,0.53,12.0,8,1,13.6,1.29,3,1,0,0,0,0
